,Cases
38424,3968180
38425,3968319
38426,3968425
38427,3968438
38428,3968536
38429,3968639
38430,3968643
38431,3968770
38432,3968786
38433,3968892
38434,3968900
38435,3968958
38436,3968989
38437,3969121
38438,3969261
38439,3969418
38440,3969485
38441,3969586
38442,3969807
38443,3969819
38444,3969846
38445,3969881
38446,3969890
38447,3969902
38448,3969949
38449,3969951
38450,3969995
38451,3970031
38452,3970113
38453,3970128
38454,3970152
38455,3970180
38456,3970268
38457,3970409
38458,3970456
38459,3970639
38460,3970798
38461,3970888
38462,3971041
38463,3971053
38464,3971107
38465,3971218
38466,3971303
38467,3971348
38468,3971369
38469,3971391
38470,3971417
38471,3971444
38472,3971493
38473,3971602
38474,3971695
38475,3971706
38476,3971945
38477,3972022
38478,3972224
38479,3972291
38480,3972415
38481,3972482
38482,3972573
38483,3972584
38484,3972638
38485,3972674
38486,3972701
38487,3972745
38488,3972752
38489,3972947
38490,3973066
38491,3973220
38492,3973247
38493,3973332
38494,3973393
38495,3973576
38496,3973580
38497,3973629
38498,3973653
38499,3973749
38500,3973969
38501,3974028
38502,3974373
38503,3974433
38504,3974624
38505,3974672
38506,3974744
38507,3974775
38508,3974883
38509,3975394
38510,3975464
38511,3975486
38512,3975588
38513,3975619
38514,3975654
38515,3975738
38516,3975756
38517,3975824
38518,3975904
38519,3975979
38520,3976011
38521,3976143
38522,3976182
38523,3976217
38524,3976333
38525,3976505
38526,3976676
38527,3976748
38528,3976755
38529,3976846
38530,3976902
38531,3977047
38532,3977298
38533,3977325
38534,3977356
38535,3977517
38536,3977532
38537,3977604
38538,3977631
38539,3977662
38540,3977743
38541,3977935
38542,3977946
38543,3978010
38544,3978242
38545,3978297
38546,3978329
38547,3978562
38548,3978579
38549,3978585
38550,3978600
38551,3978644
38552,3978661
38553,3978834
38554,3978867
38555,3978943
38556,3978950
38557,3979002
38558,3979095
38559,3979161
38560,3979334
38561,3979424
38562,3979472
38563,3979535
38564,3979688
38565,3979718
38566,3980050
38567,3980082
38568,3980109
38569,3980206
38570,3980300
38571,3980332
38572,3980463
38573,3980513
38574,3980545
38575,3980599
38576,3980664
38577,3980686
38578,3980730
38579,3980751
38580,3980885
38581,3981027
38582,3981030
38583,3981051
38584,3981243
38585,3981277
38586,3981294
38587,3981448
38588,3981469
38589,3981563
38590,3981590
38591,3981606
38592,3981633
38593,3981665
38594,3981796
38595,3981864
38596,3981956
38597,3982017
38598,3982184
38599,3982299
38600,3982506
38601,3982533
38602,3982622
38603,3982783
38604,3982855
38605,3983012
38606,3983122
38607,3983181
38608,3983240
38609,3983262
38610,3983348
38611,3983372
38612,3983417
38613,3983493
38614,3983538
38615,3983542
38616,3983720
38617,3983765
38618,3983771
38619,3983808
38620,3983815
38621,3983843
38622,3983894
38623,3983976
38624,3983999
38625,3984042
38626,3984083
38627,3984261
38628,3984365
38629,3984388
38630,3984485
38631,3984505
38632,3984564
38633,3984652
38634,3985024
38635,3985055
38636,3985069
38637,3985133
38638,3985159
38639,3985260
38640,3985337
38641,3985353
38642,3985398
38643,3985451
38644,3985504
38645,3985596
38646,3985617
38647,3985781
38648,3985813
38649,3985867
38650,3985921
38651,3985950
38652,3986137
38653,3986141
38654,3986269
38655,3986272
38656,3986287
38657,3986331
38658,3986340
38659,3986357
38660,3986396
38661,3986683
38662,3986799
38663,3986875
38664,3986889
38665,3986920
38666,3986992
38667,3987128
38668,3987180
38669,3987227
38670,3987319
38671,3987378
38672,3987381
38673,3987390
38674,3987438
38675,3987442
38676,3987497
38677,3987555
38678,3987587
38679,3987694
38680,3987786
38681,3987859
38682,3987892
38683,3987975
38684,3988028
38685,3988196
38686,3988351
38687,3988465
38688,3988488
38689,3988732
38690,3988874
38691,3988905
38692,3989148
38693,3989253
38694,3989286
38695,3989476
38696,3989618
38697,3989623
38698,3989685
38699,3989750
38700,3989766
38701,3989782
38702,3989794
38703,3989851
38704,3989868
38705,3989907
38706,3990070
38707,3990163
38708,3990231
38709,3990257
38710,3990324
38711,3990348
38712,3990511
38713,3990525
38714,3990538
38715,3990602
38716,3990673
38717,3990733
38718,3990771
38719,3991103
38720,3991253
38721,3991325
38722,3991500
38723,3991526
38724,3991544
38725,3991589
38726,3991750
38727,3991946
38728,3992055
38729,3992072
38730,3992106
38731,3992147
38732,3992211
38733,3992312
38734,3992398
38735,3992518
38736,3992617
38737,3992778
38738,3992834
38739,3992943
38740,3993084
38741,3993161
38742,3993175
38743,3993208
38744,3993334
38745,3993345
38746,3993376
38747,3993455
38748,3993469
38749,3993507
38750,3993581
38751,3993665
38752,3993671
38753,3993805
38754,3993870
38755,3993974
38756,3994019
38757,3994063
38758,3994170
38759,3994224
38760,3994248
38761,3994573
38762,3994595
38763,3994609
38764,3994656
38765,3994683
38766,3994697
38767,3994875
38768,3994914
38769,3995080
38770,3995179
38771,3995302
38772,3995316
38773,3995330
38774,3995395
38775,3995433
38776,3995550
38777,3995594
38778,3995610
38779,3995669
38780,3995687
38781,3995726
38782,3995758
38783,3995811
38784,3995929
38785,3995986
38786,3996026
38787,3996044
38788,3996151
38789,3996173
38790,3996267
38791,3996299
38792,3996350
38793,3996405
38794,3996437
38795,3996464
38796,3996635
38797,3996654
38798,3996690
38799,3996742
38800,3996756
38801,3996810
38802,3996996
38803,3997160
38804,3997174
38805,3997300
38806,3997317
38807,3997422
38808,3997599
38809,3997768
38810,3997857
38811,3997879
38812,3997896
38813,3997936
38814,3998011
38815,3998139
38816,3998150
38817,3998258
38818,3998314
38819,3998333
38820,3998431
38821,3998440
38822,3998586
38823,3998628
38824,3998645
38825,3998667
38826,3998680
38827,3998724
38828,3998949
38829,3999085
38830,3999199
38831,3999249
38832,3999284
38833,3999295
38834,3999354
38835,3999378
38836,3999381
38837,3999456
38838,3999510
38839,3999798
38840,3999814
38841,3999892
38842,3999989
38843,4000089
38844,4000102
38845,4000201
38846,4000350
38847,4000571
38848,4000592
38849,4000738
38850,4000774
38851,4001038
38852,4001042
38853,4001074
38854,4001143
38855,4001217
38856,4001232
38857,4001306
38858,4001365
38859,4001371
38860,4002015
38861,4002043
38862,4002077
38863,4002265
38864,4002271
38865,4002344
38866,4002446
38867,4002478
38868,4002528
38869,4002580
38870,4002599
38871,4002749
38872,4002818
38873,4002823
38874,4002831
38875,4002840
38876,4002936
38877,4003019
38878,4003022
38879,4003081
38880,4003477
38881,4003527
38882,4003656
38883,4003701
38884,4003780
38885,4003844
38886,4003861
38887,4004049
38888,4004051
38889,4004313
38890,4004334
38891,4004376
38892,4004424
38893,4004837
38894,4004864
38895,4004909
38896,4005152
38897,4005249
38898,4005322
38899,4005335
38900,4005346
38901,4005390
38902,4005409
38903,4005460
38904,4005536
38905,4005548
38906,4005569
38907,4005615
38908,4005666
38909,4005712
38910,4005729
38911,4005900
38912,4005993
38913,4006053
38914,4006064
38915,4006070
38916,4006240
38917,4006257
38918,4006279
38919,4006475
38920,4006489
38921,4006616
38922,4006720
38923,4006765
38924,4006877
38925,4007024
38926,4007055
38927,4007091
38928,4007133
38929,4007260
38930,4007353
38931,4007430
38932,4007473
38933,4007523
38934,4007585
38935,4007707
38936,4007746
38937,4007867
38938,4007994
38939,4008006
38940,4008014
38941,4008047
38942,4008110
38943,4008155
38944,4008191
38945,4008286
38946,4008342
38947,4008476
38948,4008544
38949,4008558
38950,4008750
38951,4008777
38952,4008873
38953,4008935
38954,4008946
38955,4009028
38956,4009076
38957,4009080
38958,4009263
38959,4009327
38960,4009420
38961,4009521
38962,4009732
38963,4009789
38964,4009809
38965,4009825
38966,4009860
38967,4010036
38968,4010147
38969,4010312
38970,4010329
38971,4010364
38972,4010386
38973,4010416
38974,4010781
38975,4010915
38976,4010994
38977,4011035
38978,4011081
38979,4011090
38980,4011112
38981,4011170
38982,4011198
38983,4011362
38984,4011656
38985,4011701
38986,4011728
38987,4011734
38988,4011826
38989,4011971
38990,4011988
38991,4012037
38992,4012098
38993,4012135
38994,4012181
38995,4012218
38996,4012525
38997,4012668
38998,4012673
38999,4012695
39000,4012747
39001,4012759
39002,4012788
39003,4012913
39004,4012952
39005,4013149
39006,4013339
39007,4013366
39008,4013547
39009,4013588
39010,4013592
39011,4013622
39012,4013678
39013,4013797
39014,4013810
39015,4013855
39016,4013887
39017,4013891
39018,4013985
39019,4014014
39020,4014124
39021,4014325
39022,4014397
39023,4014401
39024,4014445
39025,4014589
39026,4014618
39027,4014873
39028,4014895
39029,4014907
39030,4014963
39031,4015015
39032,4015094
39033,4015206
39034,4015265
39035,4015271
39036,4015389
39037,4015513
39038,4015528
39039,4015576
39040,4015702
39041,4015749
39042,4015784
39043,4015795
39044,4015903
39045,4015936
39046,4015969
39047,4015991
39048,4016027
39049,4016084
39050,4016277
39051,4016472
39052,4016554
39053,4016718
39054,4016796
39055,4016837
39056,4016841
39057,4016870
39058,4016886
39059,4016925
39060,4016942
39061,4017013
39062,4017067
39063,4017099
39064,4017131
39065,4017222
39066,4017459
39067,4017471
39068,4017492
39069,4017515
39070,4017521
39071,4017550
39072,4017691
39073,4017758
39074,4017809
39075,4017860
39076,4017883
39077,4017941
39078,4017964
39079,4018023
39080,4018040
39081,4018134
39082,4018167
39083,4018227
39084,4018268
39085,4018335
39086,4018378
39087,4018411
39088,4018548
39089,4019038
39090,4019115
39091,4019177
39092,4019306
39093,4019314
39094,4019320
39095,4019423
39096,4019457
39097,4019485
39098,4019541
39099,4019570
39100,4019916
39101,4020103
39102,4020187
39103,4020325
39104,4020558
39105,4020618
39106,4020782
39107,4020868
39108,4020884
39109,4020963
39110,4021008
39111,4021050
39112,4021358
39113,4021389
39114,4021478
39115,4021490
39116,4021545
39117,4021664
39118,4021768
39119,4021879
39120,4021924
39121,4021972
39122,4021987
39123,4022009
39124,4022083
39125,4022258
39126,4022289
39127,4022462
39128,4022505
39129,4022541
39130,4022564
39131,4022586
39132,4022680
39133,4022822
39134,4022878
39135,4022902
39136,4023004
39137,4023023
39138,4023031
39139,4023096
39140,4023101
39141,4023128
39142,4023145
39143,4023176
39144,4023202
39145,4023307
39146,4023319
39147,4023378
39148,4023438
39149,4023615
39150,4023650
39151,4023753
39152,4023888
39153,4023958
39154,4023961
39155,4024036
39156,4024106
39157,4024386
39158,4024504
39159,4024523
39160,4024579
39161,4024644
39162,4024675
39163,4024790
39164,4024943
39165,4024977
39166,4025210
39167,4025248
39168,4025323
39169,4025331
39170,4025379
39171,4025450
39172,4025482
39173,4025502
39174,4025549
39175,4025595
39176,4025674
39177,4025734
39178,4025752
39179,4025780
39180,4025826
39181,4025889
39182,4025906
39183,4026001
39184,4026076
39185,4026179
39186,4026219
39187,4026327
39188,4026414
39189,4026459
39190,4026508
39191,4026550
39192,4026577
39193,4026610
39194,4026672
39195,4026717
39196,4026789
39197,4026793
39198,4026838
39199,4026883
39200,4026905
39201,4027049
39202,4027051
39203,4027073
39204,4027117
39205,4027158
39206,4027189
39207,4027313
39208,4027328
39209,4027633
39210,4027829
39211,4027886
39212,4028017
39213,4028184
39214,4028506
39215,4028533
39216,4028547
39217,4028646
39218,4028783
39219,4028797
39220,4028848
39221,4028891
39222,4029005
39223,4029041
39224,4029231
39225,4029279
39226,4029336
39227,4029369
39228,4029426
39229,4029602
39230,4029630
39231,4029980
39232,4030079
39233,4030335
39234,4030363
39235,4030483
39236,4030548
39237,4030677
39238,4030729
39239,4030737
39240,4030764
39241,4030859
39242,4030961
39243,4031005
39244,4031053
39245,4031146
39246,4031204
39247,4031262
39248,4031279
39249,4031285
39250,4031296
39251,4031372
39252,4031387
39253,4031602
39254,4031616
39255,4031714
39256,4031759
39257,4031788
39258,4031850
39259,4031866
39260,4031913
39261,4031945
39262,4032022
39263,4032063
39264,4032129
39265,4032137
39266,4032198
39267,4032210
39268,4032323
39269,4032340
39270,4032415
39271,4032494
39272,4032568
39273,4032584
39274,4032595
39275,4032745
39276,4032767
39277,4032920
39278,4032988
39279,4033109
39280,4033111
39281,4033125
39282,4033220
39283,4033247
39284,4033292
39285,4033300
39286,4033344
39287,4033407
39288,4033419
39289,4033605
39290,4033670
39291,4033749
39292,4034080
39293,4034157
39294,4034414
39295,4034624
39296,4034758
39297,4034809
39298,4034811
39299,4034842
39300,4034874
39301,4034883
39302,4035267
39303,4035366
39304,4035382
39305,4035559
39306,4035592
39307,4035681
39308,4035690
39309,4035774
39310,4035869
39311,4035904
39312,4035979
39313,4035996
39314,4036060
39315,4036074
39316,4036244
39317,4036314
39318,4036431
39319,4036485
39320,4036496
39321,4036529
39322,4036680
39323,4036724
39324,4036748
39325,4036791
39326,4036878
39327,4036890
39328,4036902
39329,4036973
39330,4037006
39331,4037338
39332,4037383
39333,4037397
39334,4037401
39335,4037428
39336,4037445
39337,4037480
39338,4037575
39339,4037589
39340,4037662
39341,4037708
39342,4037715
39343,4037766
39344,4037802
39345,4037827
39346,4037851
39347,4037868
39348,4037873
39349,4038010
39350,4038072
39351,4038114
39352,4038260
39353,4038283
39354,4038402
39355,4038451
39356,4038693
39357,4038722
39358,4038966
39359,4039095
39360,4039161
39361,4039239
39362,4039250
39363,4039266
39364,4039277
39365,4039301
39366,4039472
39367,4039535
39368,4039563
39369,4039704
39370,4039812
39371,4039909
39372,4039997
39373,4040007
39374,4040046
39375,4040439
39376,4040549
39377,4040568
39378,4040660
39379,4040713
39380,4040767
39381,4040799
39382,4040817
39383,4040959
39384,4040992
39385,4041067
39386,4041118
39387,4041185
39388,4041373
39389,4041384
39390,4041447
39391,4041492
39392,4041515
39393,4041672
39394,4041726
39395,4041758
39396,4041761
39397,4041789
39398,4041874
39399,4041897
39400,4041998
39401,4042040
39402,4042176
39403,4042180
39404,4042295
39405,4042456
39406,4042460
39407,4042503
39408,4042548
39409,4042621
39410,4042712
39411,4042798
39412,4042833
39413,4042859
39414,4043025
39415,4043293
39416,4043333
39417,4043347
39418,4043440
39419,4043736
39420,4043748
39421,4043769
39422,4043807
39423,4043819
39424,4043822
39425,4044098
39426,4044135
39427,4044223
39428,4044231
39429,4044310
39430,4044714
39431,4044720
39432,4044808
39433,4044815
39434,4044839
39435,4044866
39436,4044877
39437,4044928
39438,4045006
39439,4045033
39440,4045103
39441,4045169
39442,4045205
39443,4045253
39444,4045325
39445,4045480
39446,4045593
39447,4045750
39448,4045777
39449,4045827
39450,4045851
39451,4045895
39452,4045907
39453,4046021
39454,4046043
39455,4046138
39456,4046156
39457,4046545
39458,4046637
39459,4046857
39460,4047000
39461,4047026
39462,4047213
39463,4047321
39464,4047350
39465,4047470
39466,4047520
39467,4047533
39468,4047646
39469,4047690
39470,4047711
39471,4047725
39472,4047738
39473,4047797
39474,4047810
39475,4047824
39476,4047836
39477,4047855
39478,4048126
39479,4048208
39480,4048266
39481,4048294
39482,4048334
39483,4048376
39484,4048399
39485,4048436
39486,4048491
39487,4048522
39488,4048581
39489,4048704
39490,4048762
39491,4048779
39492,4049003
39493,4049055
39494,4049106
39495,4049133
39496,4049209
39497,4049274
39498,4049283
39499,4049386
39500,4049531
39501,4049661
39502,4049693
39503,4050011
39504,4050025
39505,4050139
39506,4050194
39507,4050217
39508,4050232
39509,4050258
39510,4050261
39511,4050404
39512,4050680
39513,4050699
39514,4050748
39515,4050822
39516,4050973
39517,4051120
39518,4051159
39519,4051171
39520,4051211
39521,4051242
39522,4051416
39523,4051427
39524,4051585
39525,4051658
39526,4051719
39527,4051790
39528,4051943
39529,4052172
39530,4052229
39531,4052253
39532,4052356
39533,4052374
39534,4052428
39535,4052434
39536,4052452
39537,4052476
39538,4052544
39539,4052750
39540,4052919
39541,4052978
39542,4053099
39543,4053131
39544,4053157
39545,4053162
39546,4053222
39547,4053254
39548,4053281
39549,4053302
39550,4053330
39551,4053603
39552,4053744
39553,4053775
39554,4053811
39555,4053838
39556,4053842
39557,4054082
39558,4054174
39559,4054183
39560,4054288
39561,4054407
39562,4054490
39563,4054513
39564,4054545
39565,4054580
39566,4054599
39567,4054605
39568,4054795
39569,4054823
39570,4054885
39571,4054987
39572,4055208
39573,4055239
39574,4055380
39575,4055469
39576,4055546
39577,4055590
39578,4055633
39579,4055740
39580,4055812
39581,4055974
39582,4056079
39583,4056096
39584,4056101
39585,4056134
39586,4056180
39587,4056216
39588,4056409
39589,4056425
39590,4056621
39591,4056859
39592,4056888
39593,4056926
39594,4056989
39595,4056993
39596,4057022
39597,4057046
39598,4057203
39599,4057396
39600,4057439
39601,4057466
39602,4057516
39603,4057595
39604,4057656
39605,4057701
39606,4057799
39607,4057947
39608,4058135
39609,4058178
39610,4058204
39611,4058257
39612,4058324
39613,4058348
39614,4058668
39615,4058843
39616,4058967
39617,4058999
39618,4059032
39619,4059093
39620,4059127
39621,4059168
39622,4059173
39623,4059234
39624,4059252
39625,4059498
39626,4059559
39627,4059635
39628,4059678
39629,4059725
39630,4059836
39631,4060045
39632,4060080
39633,4060123
39634,4060281
39635,4060351
39636,4060384
39637,4060550
39638,4060624
39639,4060648
